epsilon,synthesizer,trial,alpha,beta,gamma,t_count,q_count,cost,distance,duration_ms,success,gates
1e-03,gridsynth,319,1.0822178331954586,0.3446697304255906,3.096485753382744,98,0,98.0,1.282704e-04,230.563,True,XSHTSHTSHTHTHTHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTHTSHTHTHTHTHTSHTHTHTHTSHTSHTHTSHSHSHHTSHTSHTSHTHTHTHTSHTSHTHTHTSHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTHTHTSHTHTHTSHTSHTHTSHTSHTHTSHSHSHTHTHTSHTSHTHTHTHTHTSHTSHTHTHTHTHTHTHTHTHTSHTSHTHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTXSS
1e-03,cyclosynth_t,320,1.940442251637929,2.26520430064787,0.1719367099116551,27,0,27.0,9.384968e-04,27.272,True,THTHTHTHSHTHZSHTHSTHTHZSHTHSTHTHTHTHZSHTHTHTHSHTHZSTHTHSHTHZSHTHTHTHSHTHZSTHTHTYSH
1e-03,cyclosynth_sqrt_t,320,1.940442251637929,2.26520430064787,0.1719367099116551,10,3,19.0,7.608895e-04,874.469,True,SHTHTHTHQHTHZSTHQHSTHTHZSHTQHTHTHZHSH
1e-03,gridsynth,320,1.940442251637929,2.26520430064787,0.1719367099116551,97,0,97.0,3.977300e-04,192.413,True,XHTHTHTSHTSHTSHTSHTHTHTHTHTHTHTHTSHTHTSHTHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTHTHTSHTHSSHSHHTSHTHTHTSHTHTSHTSHTHTSHTHTSHTSHTSHTHTHTSHTSHTSHTHTHTHTHTHTHTHTHTSHTHTHTHTXSHSHSHTHTSHTHTHTHTSHTHTHTSHTSHTHTSHTHTHTSHTSHTHTHTSHTHTSHTHTHTSHTHTHTSHTHTSHTSHTSHTSHTSHXSS
1e-03,cyclosynth_t,321,1.6842217753601154,1.43703161438504,2.6862512583365143,26,0,26.0,7.858823e-04,25.868,True,THTHTHTHSHTHZSTHTHTHTHSTHTHZSHTHSHTHZSTHTHSHTHTHTHZSTHTHSHTHZSHTHSHTHZSTHTHSHT
1e-03,cyclosynth_sqrt_t,321,1.6842217753601154,1.43703161438504,2.6862512583365143,12,3,21.0,8.656881e-04,781.639,True,SHTHZSHTHQHTHSHTHZSTHTHSHTHZSHTHSHTQHZSTHTHTHQHSH
1e-03,gridsynth,321,1.6842217753601154,1.43703161438504,2.6862512583365143,97,0,97.0,7.899120e-04,125.137,True,XHTSHTSHTHTHTHTSHTSHTHTHTHTHTSHTHTHTHTHTSHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTSHTHXSSHSHTHTHTHTHTSHTHTHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTHTSHTSHTHTSHTSHTXHSHSHTSHTSHTHTSHTSHTSHTHTSHTHTHTSHTHTHTHTSHTHTHTHTSHTHTSHTSHTHTSHTSHTSHTHTHTSHTHTHTHX
1e-03,cyclosynth_t,322,1.232489286454841,1.5258611277255911,1.3488246487054099,28,0,28.0,9.384036e-04,26.848,True,HTHSTHTHZSTHTHSTHTHZSHTHTHTHTHTHSTHTHZSHTHSTHTHZSTHTHSHTHTHTHZSHTHSHTHZSHTHTHTHTX
1e-03,cyclosynth_sqrt_t,322,1.232489286454841,1.5258611277255911,1.3488246487054099,15,2,21.0,9.075124e-04,954.663,True,STQHTHTHTHZSTHQHTHTHSHTHZSHTHTHTHSHTHZSTHTHTHSH
1e-03,gridsynth,322,1.232489286454841,1.5258611277255911,1.3488246487054099,99,0,99.0,3.871755e-04,289.150,True,XTSHTHTHTSHTHTSHTSHTHTHTHTSHTHTHTSHTHTSHTHTHTHTSHTSHTSHTHTHTSHTHTSHTSHTHTHTSHTHTHTHXSSSHSHHTSHTHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTSHTHTHTSHTSHTHTSHTHTSHTHSSHSHHTHTSHTSHTHTHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTHTHTHTSHTHTSHTSHTSHTHTHTHTHTSHTSHSSS
1e-03,cyclosynth_t,323,2.6995916981842383,2.603604549016441,4.826580720401126,28,0,28.0,6.227726e-04,25.917,True,HTHSHTHZSHTHSHTHTHTHZSHTHSTHTHTHTHZSTHTHTHTHSTHTHZSHTHTHTHSHTHZSHTHSTHTHZSTHTHSHTHZSTYS
1e-03,cyclosynth_sqrt_t,323,2.6995916981842383,2.603604549016441,4.826580720401126,14,2,20.0,8.939104e-04,912.779,True,HTQHTHTHTHTHSHTHTHTHTHTHZSQHTHSHTHZSTHTHZS
1e-03,gridsynth,323,2.6995916981842383,2.603604549016441,4.826580720401126,97,0,97.0,4.127467e-04,207.921,True,XHTHTSHTHTSHTHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTSHTSHTSHTHTHTHTSHTHTHTHXHSHHTSHTSHTSHTSHTHTHTSHTHTHTHTHTHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTHTHTHTSHTHTHTHTXHSHHTSHTSHTSHTHTHTHTHTHTHTHTHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTHTHTSHTHTSHTHTHTHTSHTSHTHTSHTHTSHXSSS
1e-03,cyclosynth_t,324,4.4155065637701645,2.3422349481819325,6.103840694213728,27,0,27.0,6.706878e-04,26.378,True,THTHSHTHTHTHZSTHTHSHTHTHTHZSTHTHSTHTHZSTHTHSTHTHZSHTHSHTHTHTHTHTHTHTHZSHTHXSH
1e-03,cyclosynth_sqrt_t,324,4.4155065637701645,2.3422349481819325,6.103840694213728,14,2,20.0,4.930897e-04,818.746,True,HTHSHTHZSHTHSTHQHZSHTHTHTHSHTQHZSHTHTHTHSHTHZSTHTHXSH
1e-03,gridsynth,324,4.4155065637701645,2.3422349481819325,6.103840694213728,101,0,101.0,6.028196e-04,258.383,True,XSHTHTSHTSHTSHTHTHTHTSHTSHTHTSHTHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTSHTSSSHSHTHTSHTSHTHTSHTHTSHTSHTHTHTSHTHTHTSHTHTSHTSHTHTSHTHTHTSHTHTSHTSHTHTHTHTHTHTSHTHTHTSHTSHSHHTHTSHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTHTHTHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTSHTHTHTSHTSHTSH
1e-03,cyclosynth_t,325,3.015190788921613,0.8284042281868395,3.8340969093191366,24,0,24.0,7.818431e-04,25.549,True,THTHSHTHZSHTHTHTHSHTHZSTHTHTHTHSTHTHZSTHTHSHTHZSHTHSTHTHZSTHTHSTHTHZSHSTH
1e-03,cyclosynth_sqrt_t,325,3.015190788921613,0.8284042281868395,3.8340969093191366,16,2,22.0,9.360100e-04,808.224,True,STHTQHZSHTHSHTHTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTQHZSHTHSH
1e-03,gridsynth,325,3.015190788921613,0.8284042281868395,3.8340969093191366,90,0,90.0,5.690780e-04,92.450,True,XTSHTHTHTHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTSHTHTSHSSHSHHTHTHTHTSHTHTHTHTSHTSHTHTSHTSHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTHTHTSHTHTHTSHTXSSSHSHSHTHTSHTHTHTHTSHTHTSHTSHTHTHTHTHTHTSHTSHTHTHTSHTHTSHTSHTHTHTSHTHTSHTSHTSHTSHTHTXSSS
1e-03,cyclosynth_t,326,4.0571041656739215,1.8498183417731469,4.262946624243578,27,0,27.0,9.969853e-04,26.457,True,HTHSHTHZSHTHSHTHZSHTHTHTHSHTHZSTHTHSHTHTHTHTHTHTHTHZSTHTHTHTHSTHTHZSTHTHSTHTHZSXHS
1e-03,cyclosynth_sqrt_t,326,4.0571041656739215,1.8498183417731469,4.262946624243578,10,3,19.0,8.612077e-04,980.286,True,HTHSHTHZSTHTHSTHTHZSHQHSTHTHZSHQHSHTHZSHTHSHQHZSH
1e-03,gridsynth,326,4.0571041656739215,1.8498183417731469,4.262946624243578,96,0,96.0,5.813101e-04,221.574,True,XHTHTSHTHTSHTSHTHTSHTHTSHTHTHTHTHTHTHTSHTHTHTHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTHXSHSHHTSHTHTSHTSHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTSHTHTSHTSHTSHTHTHTSHTHTSHTHTHTSHTSHTSHXHSHSHTHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTHTSHTHTSHTHTHTHTHTSHXSSS
1e-03,cyclosynth_t,327,4.2701739580085745,0.5098220710255436,2.7808615213252543,28,0,28.0,7.292118e-04,25.862,True,HTHSHTHZSHTHSHTHZSTHTHSHTHZSTHTHTHTHSHTHTHTHTHTHZSHTHSHTHTHTHTHTHTHTHTHTHZSHTHSHTHZSYHSH
1e-03,cyclosynth_sqrt_t,327,4.2701739580085745,0.5098220710255436,2.7808615213252543,13,2,19.0,4.264671e-04,764.026,True,HTHTHTHSHTHZSQHTHSHQHZSHTHSTHTHZSHTHSHTHTHTHZSHTHS
1e-03,gridsynth,327,4.2701739580085745,0.5098220710255436,2.7808615213252543,101,0,101.0,6.547096e-04,176.570,True,XHTHTSHTHTSHTHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTSHTSHTSHTHTHTHTSHTHTHTHXSSSHSHSHTHTHTHTHTSHTHTHTHTSHTSHTHTSHTHTSHTSHTSHTHTSHTHTSHTSHTHTHTHTSHTSHTSHTSHTHTSHTSHTHTHTHTSHTSSHSHHTSHTHTHTHTHTHTHTHTHTSHTSHTSHTHTHTSHTHTHTHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTHTHTHTHXSS
1e-03,cyclosynth_t,328,4.020327414370544,1.2152946925675787,0.9953815670311803,25,0,25.0,5.840282e-04,26.336,True,THTHTHTHSHTHTHTHTHTHTHTHZSHTHSTHTHZSTHTHTHTHTHTHSHTHZSTHTHTHTH
1e-03,cyclosynth_sqrt_t,328,4.020327414370544,1.2152946925675787,0.9953815670311803,9,3,18.0,4.452264e-04,781.065,True,SHTHZSHTHSQHTHTHTHQHTQHZSHTHSHTHZSHST
1e-03,gridsynth,328,4.020327414370544,1.2152946925675787,0.9953815670311803,94,0,94.0,8.288089e-04,172.480,True,XTSHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTHTSHTSHTHTHTHTHTHTSHTHTSHTHTHXSHSHHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTHTHTHTHTSHTHTSHTHTSHTHTHTHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTHXSSHSHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTSHTHTSHTHTHXS
1e-03,cyclosynth_t,329,2.778731351445933,1.2867388061775122,5.785993508881731,26,0,26.0,6.916434e-04,24.309,True,HTHSHTHZSHTHTHTHSHTHZSTHTHSTHTHZSHTHTHTHSHTHZSTHTHTHTHTHTHSHTHZSTHTHSTHTHZSHTHXSH
1e-03,cyclosynth_sqrt_t,329,2.778731351445933,1.2867388061775122,5.785993508881731,14,2,20.0,7.007107e-04,966.973,True,HTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTQHTHQHTHTHSHTHZSHTHXHSH
1e-03,gridsynth,329,2.778731351445933,1.2867388061775122,5.785993508881731,101,0,101.0,3.178046e-04,258.822,True,XHTHTHTHTHTHTHTSHTSHTSHTSHTSHTHTHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTSHTSHTSHTHTHTHTSHTSHSSSHSHHTSHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTHTSHTSHTSHTHTHTHTHTHTSHTHTHTSHTSHTHTHTSHTHTSHTSHTXHSHTSHTHTSHTHTSHTSHTHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTSHTHTSHTHTHTHTSHTSHTHTHTHTSHTSHTSHTHTSHSSS
1e-03,cyclosynth_t,330,6.074494935572624,2.3860183485584012,5.225397809256072,25,0,25.0,8.950523e-04,25.938,True,THTHSHTHZSTHTHSHTHTHTHZSHTHSTHTHZSHTHSHTHTHTHZSHTHSHTHTHTHTHTHZSTHTHSHTHZSTXS
1e-03,cyclosynth_sqrt_t,330,6.074494935572624,2.3860183485584012,5.225397809256072,11,3,20.0,8.353070e-04,921.373,True,THTHSHTQHQHTHZSTHTHSTHTHTHTHZSHTQHXS
1e-03,gridsynth,330,6.074494935572624,2.3860183485584012,5.225397809256072,94,0,94.0,3.667917e-04,218.084,True,XSHTSHTHTHTHTHTSHTSHTHTHTSHTSHTSHTHTHTSHTHTHTHTSHTHTSHTHTHTHTHTSHTHTSHTHTHTSHTHTXHSHSHTHTSHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTSHTHTSHTSHTHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTSHSHHTSHTSHTHTHTSHTHTHTSHTHTHTSHTSHTHTHTHTHTHTSHTSHTHTSHTSHTHTHTHTHTSHTHTHTHTXS
1e-03,cyclosynth_t,331,4.636670640025795,2.0659069821094147,4.871108107167842,25,0,25.0,9.829906e-04,26.629,True,THTHSHTHZSTHTHSHTHZSHTHSHTHZSTHTHSHTHZSTHTHSHTHZSHTHTHTHSTHTHZSTHTHSHTHZSHTHTHTHZSH
1e-03,cyclosynth_sqrt_t,331,4.636670640025795,2.0659069821094147,4.871108107167842,11,3,20.0,8.338057e-04,986.473,True,HTHSHTHTHTHZSHTHSQHTHTHTHZSHQHSHTHZSHTHTHQHZSH
1e-03,gridsynth,331,4.636670640025795,2.0659069821094147,4.871108107167842,94,0,94.0,4.286057e-04,72.616,True,XHTHTHTSHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTHTHTHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTHTXHSHTHTHTHTSHTHTSHTHTHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTHTHTHTHTHTHTSHTSHTSHSHHTSHTHTSHTSHTSHTHTSHTSHTSHTHTHTHTHTSHTSHTSHTHTHTHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHXSS
1e-03,cyclosynth_t,332,0.7338675400406466,0.6978396142918222,6.032765766760572,25,0,25.0,4.477464e-04,25.863,True,THTHSTHTHZSTHTHSHTHTHTHZSHTHSHTHZSHTHSHTHZSTHTHSHTHZSHTHSTHTHZSHTHSHTHZSTHTHSTHTHZSYSH
1e-03,cyclosynth_sqrt_t,332,0.7338675400406466,0.6978396142918222,6.032765766760572,12,3,21.0,8.404220e-04,989.770,True,HTHSHTHZSQHTHSHTHZSTHTHQHTHSTHTHZSHQHTHTHT
1e-03,gridsynth,332,0.7338675400406466,0.6978396142918222,6.032765766760572,98,0,98.0,4.433687e-04,218.186,True,XHTSHTHTHTHTHTHTSHTHTHTSHTHTHTSHTHTSHTHTSHTHTHTHTSHTHTHTSHTHTHTSHTHTHTSHTSHTSHXSSHSHHTHTSHTHTHTSHTHTHTHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTHTHTHTSHTHTSHTSHTHTSHTHTSHTHSHSHHTHTHTHTSHTSHTSHTSHTSHTHTSHTHTSHTSHTHTHTHTSHTHTSHTSHTHTHTHTSHTHTSHTHTSHTSHTHTSHTHTX
1e-03,cyclosynth_t,333,3.6131835926492544,2.231424588347743,2.9317401689555767,27,0,27.0,6.387855e-04,25.932,True,HTHSTHTHZSTHTHSHTHZSHTHSHTHTHTHZSTHTHTHTHSHTHTHTHTHTHZSTHTHSHTHTHTHTHTHZSHTHZH
1e-03,cyclosynth_sqrt_t,333,3.6131835926492544,2.231424588347743,2.9317401689555767,9,4,21.0,6.778947e-04,926.603,True,TQHTHSQHTHZSHTHSHTHZSTQHTHSHTHZSTQYHS
1e-03,gridsynth,333,3.6131835926492544,2.231424588347743,2.9317401689555767,92,0,92.0,7.973935e-04,181.998,True,XHTHTSHTSHTHTHTHTHTSHTSHTHTSHTSHTSHTHTHTSHTSHTHTSHTHTSHTHTHTSHTHTHTSHTHTSHTSHTHTHTSHHSHHTHTSHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTSHTHTSHTHTHTHTSHTSHTSHTHTHTHTHTSHTSHTSHTSHTSHTSHSHHTHTHTSHTHTSHTHTHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTHTHTSHX
1e-03,cyclosynth_t,334,2.3913756285518972,1.1664184206583288,5.489784288944971,20,0,20.0,9.006517e-04,25.924,True,THTHSHTHZSHTHSHTHTHTHTHTHZSHTHSTHTHZSHTHTHTHSHTHZSHTHSHTHTHTHZSHS
1e-03,cyclosynth_sqrt_t,334,2.3913756285518972,1.1664184206583288,5.489784288944971,20,0,20.0,9.006517e-04,811.224,True,THTHSHTHZSHTHSHTHTHTHTHTHZSHTHSTHTHZSHTHTHTHSHTHZSHTHSHTHTHTHZSHS
1e-03,gridsynth,334,2.3913756285518972,1.1664184206583288,5.489784288944971,94,0,94.0,8.499461e-04,212.040,True,XSHTSHTHTHTSHTSHTHTSHTHTSHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTSHTSHTHTHTHTXSSSHSHSHTSHTSHTSHTHTHTSHTSHTHTSHTHTSHTHTHTHTSHTHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTHTSHTHTSHTXSHSHHTSHTHTHTHTSHTHTHTSHTHTHTSHTSHTHTHTSHTHTSHTHTHTSHTHTHTHTHTHTHTSHTHTHTSHSSS
1e-03,cyclosynth_t,335,1.634327169233187,0.7618371387302646,2.516061785054386,28,0,28.0,5.742687e-04,25.953,True,HTHTHTHSHTHTHTHZSHTHSHTHZSHTHTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHTHTHSTHTHZSHTHSHTHZSTHTHTHTHSHT
1e-03,cyclosynth_sqrt_t,335,1.634327169233187,0.7618371387302646,2.516061785054386,13,3,22.0,5.314697e-04,987.900,True,THTHSTHTHZSHTHSQHTHZSHTHSTHTHZSHTHTHTHQHTQ
1e-03,gridsynth,335,1.634327169233187,0.7618371387302646,2.516061785054386,95,0,95.0,1.361375e-04,173.209,True,XHTHTSHTHTHTSHTSHTHTSHTSHTSHTHTHTHTHTHTSHTHTHTHTHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTXSSHSHSHTHTHTSHTHTSHTHTHTSHTHTHTSHTHTSHTSHTHTSHTSHTHTHTSHTHTHTSHTHTHTHTSHTHTXHSHSHTHTSHTHTSHTHTHTHTSHTHTSHTSHTSHTHTSHTHTSHTHTHTSHTHTHTHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTSHSSS
1e-03,cyclosynth_t,336,0.10276329687065093,1.2898682431967097,2.2068238754734604,26,0,26.0,6.114261e-04,25.430,True,HTHTHTHSTHTHZSHTHSHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHZSTHTHSTHTHZSHTHSHTHZSHTHTHTHTHTHSHT
1e-03,cyclosynth_sqrt_t,336,0.10276329687065093,1.2898682431967097,2.2068238754734604,7,4,19.0,8.141544e-04,872.939,True,SQHTQHZSHTHSTHTHZSHQHSTHTHZSHTHQXHSH
1e-03,gridsynth,336,0.10276329687065093,1.2898682431967097,2.2068238754734604,95,0,95.0,6.061624e-04,168.127,True,XHTSHTHTHTSHTHTSHTHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTHTSHTHTSHTHTSHTSHTSHTSHTSHTSHTHTHTHTHHSHSHTSHTSHTSHTHTSHTHTSHTSHTHTHTHTHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHXSHSHHTSHTHTSHTSHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTHTSHTSS
1e-03,cyclosynth_t,337,4.960749446486528,2.4169991217267723,3.16356427419952,28,0,28.0,9.250402e-04,25.151,True,HTHTHTHSHTHZSTHTHTHTHSHTHZSTHTHSHTHZSHTHSHTHTHTHZSTHTHSHTHTHTHZSHTHTHTHSHTHZSTHTHSHTHZH
1e-03,cyclosynth_sqrt_t,337,4.960749446486528,2.4169991217267723,3.16356427419952,14,1,17.0,4.438241e-04,855.393,True,STHTHZSHTHSTHTHZSTHTHSHQHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZH
1e-03,gridsynth,337,4.960749446486528,2.4169991217267723,3.16356427419952,96,0,96.0,5.416728e-04,207.984,True,XHTHTHTHTHTHTSHTSHTHTHTSHTHTHTSHTHTHTSHTHTHTSHTHTHTSHTHTSHTSHTSHTHTSHTSHTSSSHSHSHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTHTHTSHTHTHTHTSHTSHTHTHTHTSHTHTSHTSHTHTHTSHTSHTHTHTSHXSSHSHHTSHTSHTHTSHTSHTSHTHTHTHTHTHTSHTHTHTHTHTSHTSHTHTHTSHTHTSHTSHTHTHTHTSHTSHTHTSHTXSS
1e-03,cyclosynth_t,338,3.5460636302927178,2.4931348519071146,0.22016621049235952,27,0,27.0,9.059586e-04,24.968,True,HTHSTHTHZSHTHTHTHSHTHZSHTHTHTHSTHTHZSHTHSHTHTHTHZSHTHSHTHZSTHTHTHTHTHTHSTHTHZSHTHSH
1e-03,cyclosynth_sqrt_t,338,3.5460636302927178,2.4931348519071146,0.22016621049235952,11,3,20.0,5.256887e-04,828.463,True,SHTHZSHTHSHTHTQHTHTHTHTHTQHZSTHTHQXSH
1e-03,gridsynth,338,3.5460636302927178,2.4931348519071146,0.22016621049235952,99,0,99.0,5.502145e-04,260.502,True,XTSHTHTHTSHTSHTSHTSHTHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTHTHTHTHTHTSHTHTHTHTSHTHTHTHSHSHTHTHTHTSHTHTHTSHTHTHTSHTSHTHTHTHTHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTHTHTSHTHTSHTHTHTHTSHTHTHTSHSHSHTHTHTSHTHTHTHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTHTHTHTSHTHTSHTHTHTHTHTSHTHSSS
1e-03,cyclosynth_t,339,2.6397359771864233,2.423851328396153,0.6327084439793407,27,0,27.0,9.149185e-04,24.777,True,HTHSTHTHTHTHZSHTHSHTHZSHTHSHTHTHTHZSHTHTHTHSHTHTHTHZSHTHTHTHSHTHZSHTHTHTHSTHTHZSHTHZ
1e-03,cyclosynth_sqrt_t,339,2.6397359771864233,2.423851328396153,0.6327084439793407,12,3,21.0,7.091975e-04,850.151,True,HTHSHQHZSHTQHSHTHZSHTHSTHTHZSHTHQHTHSHTHTHTHZSHTHX
1e-03,gridsynth,339,2.6397359771864233,2.423851328396153,0.6327084439793407,96,0,96.0,5.147294e-04,188.726,True,XHTSHTSHTHTSHTHTSHTHTHTHTHTHTSHTSHTSHTHTSHTHTHTHTSHTHTSHTSHTSHTHTHTSHTHTHTSHTSHTHXHSHHTSHTSHTHTHTHTSHTSHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTSHTSHTHTHTSHTHTHTSHTHTSHTHTHTSHTHXSHSHTHTHTHTHTSHTHTHTSHTSHTSHTHTHTHTSHTHTSHTHTSHTHTHTHTSHTSHTSHTHTHTSHTHTHTHTSSS
1e-03,cyclosynth_t,340,0.41854139560188874,2.205868332191082,5.064073281170726,26,0,26.0,6.186148e-04,25.260,True,HTHSHTHZSHTHSHTHTHTHTHTHTHTHTHTHZSHTHSHTHTHTHZSHTHTHTHSTHTHZSHTHSHTHTHTHTH
1e-03,cyclosynth_sqrt_t,340,0.41854139560188874,2.205868332191082,5.064073281170726,10,4,22.0,8.162187e-04,928.795,True,HTHSHTHZSHTQHTHTHSHTQHZSHTHSQHTHQHTHZSTXHSH
1e-03,gridsynth,340,0.41854139560188874,2.205868332191082,5.064073281170726,95,0,95.0,7.123687e-04,197.140,True,XHTSHTHTHTSHTSHTSHTHTHTSHTHTHTHTHTHTSHTHTSHTSHTHTHTSHTHTHTHTSHTSHTSHTSHTXSSHSHHTSHTHTSHTHTSHTSHTSHTSHTSHTHTHTSHTHTHTHTSHTHTSHTSHTHTHTHTSHTHTHTHTSHTSHTSHTHTSHTSHTSHSSSHSHHTSHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTHTHTHTHTHTHTHTHTHTHTSHTHTHTHTX
1e-03,cyclosynth_t,341,1.0686178120786025,0.7770515587409553,2.2075346965420506,23,0,23.0,8.882715e-04,26.751,True,SHTHZSHTHSHTHZSHTHTHTHSHTHZSHTHTHTHTHTHSTHTHZSHTHSTHTHZSHTHSHTHZSTHTHTHTHZSH
1e-03,cyclosynth_sqrt_t,341,1.0686178120786025,0.7770515587409553,2.2075346965420506,15,1,18.0,6.403533e-04,986.175,True,SHTHZSTHTHSHTHZSTHTHSHTHZSTHTHTHTHSHQHZSHTHSTHTHT
1e-03,gridsynth,341,1.0686178120786025,0.7770515587409553,2.2075346965420506,90,0,90.0,3.973706e-04,237.180,True,XHTHTHTSHTHTSHTHTHTSHTSHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTHSSHSHHTHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTHTHTHTSHTHTSHTHTHHSHHTSHTHTSHTSHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTHTSHTSS
1e-03,cyclosynth_t,342,5.299087389676048,1.271237868166425,1.1750342216736223,26,0,26.0,8.587099e-04,25.352,True,HTHSTHTHZSHTHSHTHZSTHTHTHTHSHTHZSTHTHSHTHZSHTHSHTHTHTHZSTHTHSTHTHZSHTHSTHTHZSTHTHXHS
1e-03,cyclosynth_sqrt_t,342,5.299087389676048,1.271237868166425,1.1750342216736223,16,2,22.0,9.195951e-04,901.210,True,THTHTHTHTHTHSHQHZSTQHTHSTHTHTHTHZSTHTHSHTHZSHTHZHS
1e-03,gridsynth,342,5.299087389676048,1.271237868166425,1.1750342216736223,97,0,97.0,3.974569e-04,181.771,True,XTHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTSHTHTSHTHTSHTSHTHTSHTSHTSHTHTSHTHTSHTSHTHTHTHTHTSHTHTSHTXSSHSHSHTSHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTHTHTHTSHTSHTSHTSHXSSHSHSHTHTSHTSHTHTHTHTSHTSHTSHTHTSHTHTSHTHTHTSHTSHTHTHTSHTHTSHTHTSHTSHTSHTHTHTHTSHTSHTHSSS
1e-03,cyclosynth_t,343,3.7860316530239078,1.2733035314908236,5.7397833622885415,28,0,28.0,6.878225e-04,31.412,True,HTHSHTHTHTHTHTHZSHTHSTHTHTHTHZSHTHTHTHTHTHSTHTHZSTHTHSHTHZSTHTHSTHTHZSTHTHSHTHS
1e-03,cyclosynth_sqrt_t,343,3.7860316530239078,1.2733035314908236,5.7397833622885415,9,4,21.0,9.659645e-04,942.209,True,THTHTHTQHSHTHZSHTHTQHQHSHTHZSHTHQYHSH
